Chaos-daemon Version: version.Info{GitVersion:"chart-2.5.1", GitCommit:"08b173528f315d3a6621b9be5566e74ab9e0d35d", BuildDate:"2023-01-14T02:33:17Z", GoVersion:"go1.18", Compiler:"gc", Platform:"linux/amd64"}
2023-03-17T15:00:33.119Z	INFO	chaos-daemon.daemon-server	chaos-daemon/main.go:80	grant access to /dev/fuse
2023-03-17T17:29:04.467Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.479Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://9f89217c6272f94ba9cbfdd5e5bfd7dfb9ebf558e9bc1f8cfae50cfc8b7741d4\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.483Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/11579/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.484Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/11579/ns/pid -- memStress --workers 20", "pid": 221756, "uid": "b8675b94-8343-4443-ba2a-a4a529bdea11"}
2023-03-17T17:29:04.486Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.487Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.502Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://9611983692de523b185c876dff18f927ae2c061a49a746ecec4235fe6b7ca088\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.506Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4516/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.506Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4516/ns/pid -- memStress --workers 20", "pid": 221770, "uid": "9a05f31f-39d1-4389-85aa-c9e4cdd6f142"}
2023-03-17T17:29:04.508Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.510Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.520Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://6e9a8a4c13f1f10f0ecfcdfbb3e4b52ffe2053c907ef1b999724de2f87a163d5\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.524Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4182/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.524Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/4182/ns/pid -- memStress --workers 20", "pid": 221784, "uid": "dac885a3-e27d-4525-8675-ae5608f29403"}
2023-03-17T17:29:04.526Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.528Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.541Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://559cd0415242ce9484b73618242f29ca09c1da4d61959605f7486538fd0311f4\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.545Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5005/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.546Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5005/ns/pid -- memStress --workers 20", "pid": 221797, "uid": "fc9db645-68b7-42b2-b6d7-022abbec4d41"}
2023-03-17T17:29:04.548Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.549Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.573Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://2eec3da49f2f3e7cde47a8465af554bb5453e769aaeb151a7abd4be9359edb1a\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.576Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/163078/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.577Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/163078/ns/pid -- memStress --workers 20", "pid": 221811, "uid": "408fa92d-1f04-4755-87da-5df8b788ceeb"}
2023-03-17T17:29:04.597Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.599Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.609Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://391a4889286b20f291c8380dd3399af779a724a7aeddbc05e31d51a62c339bfe\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.617Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5165/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.617Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/5165/ns/pid -- memStress --workers 20", "pid": 221825, "uid": "34c037b4-dd81-47f0-9ef9-1568a8f6231a"}
2023-03-17T17:29:04.620Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.622Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.632Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.644Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://3917ef4b1790febaa6cfa6e31274434bed9029e0c5df53621c1d278de52c6068\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.648Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/7631/ns/pid -- memStress --workers 20"}
2023-03-17T17:29:04.648Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/7631/ns/pid -- memStress --workers 20", "pid": 221838, "uid": "4d55eb70-204d-4a67-a9e3-a82e9e4003a2"}
2023-03-17T17:29:04.669Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:29:04.671Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "nsexec\n"}
2023-03-17T17:29:04.749Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.794Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.838Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.881Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:04.921Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:05.124Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:05.172Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:05.487Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:06.813Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:06.855Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:09.413Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:09.458Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:19.695Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:29:19.739Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://e84290cd94715bc2e586302cf7702b15a8d1af0c382c4ed5b917a13e8df2ecf1\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:30:00.711Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Executing stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "target:\"containerd://702daf37338c5d8454161610d054677715b57834ed1d1ad95581195267071524\" enterNS:true memoryStressors:\" --workers 20\" oomScoreAdj:60"}
2023-03-17T17:30:00.715Z	INFO	chaos-daemon.daemon-server.background-process-manager.process-builder	chaosdaemon/stress_server_linux.go:47	build command	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/225095/ns/pid -- memStress --workers 20"}
2023-03-17T17:30:00.716Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	Start memStress successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "command": "/usr/local/bin/pause choom -n 60 -- /usr/local/bin/nsexec -p /proc/225095/ns/pid -- memStress --workers 20", "pid": 226159, "uid": "51cb55bc-7758-42ed-8a49-146b2e94ba2a"}
2023-03-17T17:30:00.730Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	send signal to resume process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:30:00.731Z	INFO	chaos-daemon.daemon-server	pb/chaosdaemon.pb.go:4322	pause has been resumed	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "comm": "choom\n"}
2023-03-17T17:31:19.891Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "51cb55bc-7758-42ed-8a49-146b2e94ba2a", "pid": 226159}
2023-03-17T17:34:04.162Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221668\" memoryStartTime:1679074143000 memoryInstanceUid:\"802d6d73-1d4b-48e4-bb6f-f3578fbbe4b0\""}
2023-03-17T17:34:04.181Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "802d6d73-1d4b-48e4-bb6f-f3578fbbe4b0", "pid": 221668}
2023-03-17T17:34:04.181Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "802d6d73-1d4b-48e4-bb6f-f3578fbbe4b0"}
2023-03-17T17:34:04.181Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:34:04.233Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221681\" memoryStartTime:1679074143000 memoryInstanceUid:\"35ba90c9-e67d-4036-ad6a-9b5a859a51d7\""}
2023-03-17T17:34:04.248Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "35ba90c9-e67d-4036-ad6a-9b5a859a51d7", "pid": 221681}
2023-03-17T17:34:04.249Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "35ba90c9-e67d-4036-ad6a-9b5a859a51d7"}
2023-03-17T17:34:04.249Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:34:04.268Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221702\" memoryStartTime:1679074144000 memoryInstanceUid:\"95e1f21d-b0cb-4536-8bf4-6ab173afb5c3\""}
2023-03-17T17:34:04.271Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "95e1f21d-b0cb-4536-8bf4-6ab173afb5c3", "pid": 221702}
2023-03-17T17:34:04.271Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "95e1f21d-b0cb-4536-8bf4-6ab173afb5c3"}
2023-03-17T17:34:04.271Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:34:04.325Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221734\" memoryStartTime:1679074144000 memoryInstanceUid:\"4240dc88-a527-4328-b110-84f932f8c886\""}
2023-03-17T17:34:04.338Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "4240dc88-a527-4328-b110-84f932f8c886", "pid": 221734}
2023-03-17T17:34:04.338Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "4240dc88-a527-4328-b110-84f932f8c886"}
2023-03-17T17:34:04.338Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:34:04.379Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221756\" memoryStartTime:1679074144000 memoryInstanceUid:\"b8675b94-8343-4443-ba2a-a4a529bdea11\""}
2023-03-17T17:34:04.382Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "b8675b94-8343-4443-ba2a-a4a529bdea11", "pid": 221756}
2023-03-17T17:34:04.382Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:309	Successfully killed process	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "b8675b94-8343-4443-ba2a-a4a529bdea11"}
2023-03-17T17:34:04.382Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	killing stressor successfully	{"namespacedName": "robot-shop/e-3-lh9n9-j4662"}
2023-03-17T17:34:04.404Z	INFO	chaos-daemon.daemon-server	chaosdaemon/server.go:187	Canceling stressors	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "request": "memoryInstance:\"221770\" memoryStartTime:1679074144000 memoryInstanceUid:\"9a05f31f-39d1-4389-85aa-c9e4cdd6f142\""}
2023-03-17T17:34:04.407Z	INFO	chaos-daemon.daemon-server.background-process-manager	bpm/bpm.go:247	process stopped	{"namespacedName": "robot-shop/e-3-lh9n9-j4662", "uid": "9a05f31f-39d1-4389-85aa-c9e4cdd6f142", "pid": 221770}
